B.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/B/B.masked.sync.gz){:.btn.btn-purple},China.Beijing.09/01/92,09de674b8eb8ae65097b393badb5ea94
B.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/B/B.masked.sync.gz.tbi){:.btn.btn-purple},China.Beijing.09/01/92,b9730e99f258f0d1017d1528dd7096d1
CO.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/CO/CO.masked.sync.gz){:.btn.btn-purple},Cameroon.Oku.04/01/04,25509802f0cf0b9ed5dfa53b3b9c09e8
CO.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/CO/CO.masked.sync.gz.tbi){:.btn.btn-purple},Cameroon.Oku.04/01/04,8fc6471de8a2455b21b049bc03e43319
EA.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/EA/EA.masked.sync.gz){:.btn.btn-purple},Ethiopia.Gambella.12/01/11,e5bcdc7ec98541aedbebfd1309e2c0dc
EA.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/EA/EA.masked.sync.gz.tbi){:.btn.btn-purple},Ethiopia.Gambella.12/01/11,b31250c3277673ccb2abdb80f56fae2c
EB.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/EB/EB.masked.sync.gz){:.btn.btn-purple},Ethiopia.Bonga.12/01/11,19af487755b24044323cbceda9fff19a
EB.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/EB/EB.masked.sync.gz.tbi){:.btn.btn-purple},Ethiopia.Bonga.12/01/11,8feb5294f7e87875e9609f6c82200370
ED.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/ED/ED.masked.sync.gz){:.btn.btn-purple},Ethiopia.Dodola.12/01/08,b4f4c5dd790d050c041cdc57e89cdc61
ED.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/ED/ED.masked.sync.gz.tbi){:.btn.btn-purple},Ethiopia.Dodola.12/01/08,d9c7fa4e3594407e26982a2dba536e38
EF.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/EF/EF.masked.sync.gz){:.btn.btn-purple},Ethiopia.Fiche.12/01/11,e5aad572d378add41e5a10b046bd9064
EF.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/EF/EF.masked.sync.gz.tbi){:.btn.btn-purple},Ethiopia.Fiche.12/01/11,6afbc78fafedf06a1f387ea1d01b628b
EG.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/EG/EG.masked.sync.gz){:.btn.btn-purple},Egypt.Cairo.01/01/11,099933fe40ca9a15cb96707ab7e76ba2
EG.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/EG/EG.masked.sync.gz.tbi){:.btn.btn-purple},Egypt.Cairo.01/01/11,46b8ce392634fef0f1cf0b4e8df72268
ER.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/ER/ER.masked.sync.gz){:.btn.btn-purple},Ethiopia.Debre Birhan.12/01/11,8bd6b226d947db5a1fe63e78c20c6386
ER.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/ER/ER.masked.sync.gz.tbi){:.btn.btn-purple},Ethiopia.Debre Birhan.12/01/11,6dc237231670753c9af635c198150a66
FR.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/FR/FR.masked.sync.gz){:.btn.btn-purple},France.Lyon.07/01/10,6f11a39add06234ef00300051cdba3b6
FR.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/FR/FR.masked.sync.gz.tbi){:.btn.btn-purple},France.Lyon.07/01/10,e339f9f76bde6202f52a35947a0a445a
GA.masked.sync.gz,[Download](http://berglandlab.uvadcos.io/dest_mapped/GA/GA.masked.sync.gz){:.btn.btn-purple},Gabon.Franceville.03/01/02,0a74d78c891d009d8edccaf38accbaf9
GA.masked.sync.gz.tbi,[Download](http://berglandlab.uvadcos.io/dest_mapped/GA/GA.masked.sync.gz.tbi){:.btn.btn-purple},Gabon.Franceville.03/01/02,886396423267d78ebf9b2482cb668967
